id,cover,genres,name,platforms,summary,url,first_release_date,involved_companies
376326,"{'id': 504094, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/coasym.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Approaching Infinity: Shipyards,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Design your own custom starting ship with a point-based system and access to every weapon and device in the game. Tow 5-deck shipwrecks to get more points. Space stations will offer more ships for sale, and the asteroid base will have a brand new ship upgrade service: the Shipwright!",https://www.igdb.com/games/approaching-infinity-shipyards,1763337600.0,"[{'id': 357402, 'company': {'id': 71169, 'name': 'Ibol'}}, {'id': 357403, 'company': {'id': 12202, 'name': 'Ibology'}}]"
52252,"{'id': 108684, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co2bv0.jpg'}","[{'id': 32, 'name': 'Indie'}]",Laser Grid,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","Laser Grid is a first-person puzzle game in which you power devices by redirecting, combining and splitting different colored lasers. 32 mind bending puzzle rooms to master with 10+ hours of gameplay. Use a variety of different cube types such as glass, magnet, diffraction, laser, and Fresnel.",https://www.igdb.com/games/laser-grid,1496275200.0,
188063,"{'id': 209244, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4hgc.jpg'}","[{'id': 5, 'name': 'Shooter'}, {'id': 31, 'name': 'Adventure'}]",Far Cry 3: Blood Dragon - Classic Edition,"[{'id': 48, 'name': 'PlayStation 4'}, {'id': 49, 'name': 'Xbox One'}]","Far Cry 3 Blood Dragon Classic Edition is THE 80's-style sci-fi cyber shooter, taking place on a bizarre open world island crawling with evil - now on the current generation of consoles.",https://www.igdb.com/games/far-cry-3-blood-dragon-classic-edition,1639612800.0,"[{'id': 213602, 'company': {'id': 3655, 'name': 'Ubisoft Pune'}}, {'id': 300591, 'company': {'id': 104, 'name': 'Ubisoft Entertainment'}}]"
199806,"{'id': 220356, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4q10.jpg'}","[{'id': 33, 'name': 'Arcade'}]",Helicopter Game,"[{'id': 82, 'name': 'Web browser'}]",A browser game about flying a helicopter down an infinite corridor. See how far you can go without crashing. Only one button is used to fly. It has been re-released for mobile devices.,https://www.igdb.com/games/helicopter-game--1,1100304000.0,
213563,"{'id': 237448, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co537s.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 31, 'name': 'Adventure'}]",1112: Episode 02,"[{'id': 39, 'name': 'iOS'}]","In 1112 Episode 02, players continue the journey with Louis Everett, who now finds himself in New York under mysterious circumstances. This sequel amplifies the intrigue as players help Louis unravel the reasons behind his unexpected arrival in the bustling city. Promising unforeseen twists and encounters, the game offers hours of engaging gameplay. This episode elevates the experience with an all-new advanced graphical design and artistic direction, featuring 25 expansive and detailed environments. Players will meet 14 new characters, each adding to the rich tapestry of the story. The game's diverse puzzles, each with unique gameplay mechanics, challenge and engage players at every turn. Complemented by an original score, this installment of 1112 maintains its elaborate interactive narrative, immersing players deeper into Louis's increasingly complex world.",https://www.igdb.com/games/1112-episode-02,1272499200.0,"[{'id': 183137, 'company': {'id': 8285, 'name': 'Agharta Studio'}}]"
301417,"{'id': 417258, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co8xyi.jpg'}","[{'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Temple of Shadows,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","Embark on an epic adventure as Sabastian Harrington, a passionate archeology grad student turned explorer, in search of his missing professor. Six weeks ago, Dr. Albert J. Montgomery III announced the discovery of a hidden temple, but he never returned. Now, Sabastian must dive into ancient temple ruins, solve intricate puzzles, and uncover hidden secrets. Will you reveal the mysteries within the Temple of Shadows?

Navigate the enigmatic Temple Ruins and unlock the secrets of the Temple Gate. Venture into the labyrinthine caves beyond, a realm filled with ancient mysteries and hidden dangers. Your mission: uncover the truth and track down the elusive Dr. Montgomery. Embark on this thrilling adventure and face challenges that will test your courage and wits at every turn. Can you reveal the secrets that lie within?",https://www.igdb.com/games/temple-of-shadows--1,1732665600.0,"[{'id': 266941, 'company': {'id': 54723, 'name': 'DRB Studios'}}]"
340030,"{'id': 451460, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9ock.jpg'}","[{'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Kollywood: The Game,"[{'id': 3, 'name': 'Linux'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 14, 'name': 'Mac'}]","Kollywood: The Game is a stop motion video, comedy game with quick-time event fight scenes inspired by Tamil Cinema.",https://www.igdb.com/games/kollywood-the-game,1744588800.0,
101849,"{'id': 427517, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co95vh.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}, {'id': 32, 'name': 'Indie'}]",Christmas Cat,"[{'id': 82, 'name': 'Web browser'}, {'id': 34, 'name': 'Android'}, {'id': 39, 'name': 'iOS'}]",The Bonte cat jumps on top of the Christmas tree and sends the 20 red balls all around the house. Can you find all 20 balls by solving the puzzles?,https://www.igdb.com/games/christmas-cat,1449705600.0,"[{'id': 291279, 'company': {'id': 19913, 'name': 'Bart Bonte'}}]"
149302,"{'id': 245317, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co59ad.jpg'}","[{'id': 8, 'name': 'Platform'}, {'id': 31, 'name': 'Adventure'}, {'id': 33, 'name': 'Arcade'}]",Justin Danger,"[{'id': 130, 'name': 'Nintendo Switch'}]","Runventure awaits! Jump in to the action and explore mysterious lands in search of treasures. Avoid the danger, run through various locations. Jungles, temples, castles and many other places loaded with deadly traps and hordes of enemies. Use your reflexes to jump over hot lava, or rope swing over piranha pools escape the deadly skeletons and hungry wolves. - Super sharp vector graphics! - Explore mysterious lands with parallax backgrounds. - Tons of characters to unlock and level up - Great levels, obstacles and enemies to beat Build the team of experienced explorers, level them up, complete challenges and unlock precious treasures. Now it’s time for adventure, it’s time for Runventure!",https://www.igdb.com/games/justin-danger,1622505600.0,
348416,"{'id': 464033, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9y1t.jpg'}","[{'id': 13, 'name': 'Simulator'}]",Giraffe Evolution,"[{'id': 34, 'name': 'Android'}, {'id': 39, 'name': 'iOS'}]","Long neck, camel-like shape, leopard-like coloring and horn-like ossicones don’t come out of nowhere: giraffes are naturally bizarre. What would happen if mutations started happening to them? Combine giraffes to evolve them and discover their most curious, exotic and bizarre forms!

Just when you thought we had enough with Cow, Platypus and Goat Evolution, comes the sequel that takes the Evolution series to incredible new heights (tum dum tss). Giraffe Evolution!

All the cool stuff from the last games plus new features you can’t miss!
Hats? Aliens? Achievements? Leaderboards? It’s all here!",https://www.igdb.com/games/giraffe-evolution,1434326400.0,"[{'id': 324636, 'company': {'id': 21013, 'name': 'Tapps Games'}}]"
341390,"{'id': 453506, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9pxe.jpg'}","[{'id': 11, 'name': 'Real Time Strategy (RTS)'}]",Rampart,"[{'id': 33, 'name': 'Game Boy'}]",,https://www.igdb.com/games/rampart--4,725760000.0,"[{'id': 317162, 'company': {'id': 21932, 'name': 'C-Lab'}}, {'id': 317163, 'company': {'id': 303, 'name': 'Jaleco'}}]"
341393,"{'id': 453504, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9pxc.jpg'}","[{'id': 11, 'name': 'Real Time Strategy (RTS)'}]",Rampart,"[{'id': 61, 'name': 'Atari Lynx'}]",,https://www.igdb.com/games/rampart--7,694137600.0,"[{'id': 317168, 'company': {'id': 2404, 'name': 'Tengen'}}]"
254910,"{'id': 312795, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co6pcr.jpg'}","[{'id': 13, 'name': 'Simulator'}]",Train Sim World 3: Glossop Line - Manchester: Hadfield & Glossop Route,"[{'id': 169, 'name': 'Xbox Series X|S'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 49, 'name': 'Xbox One'}]",Climb aboard the Northern Class 323 “Hyper Networker” and embark on a journey in Northwest England. Magnificent Mancunian scenery comes to life along the quaint Glossop Line: Manchester - Hadfield & Glossop in Train Sim World 3!,https://www.igdb.com/games/train-sim-world-3-glossop-line-manchester-hadfield-and-glossop-route,1687824000.0,
150612,"{'id': 191693, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co43wt.jpg'}","[{'id': 32, 'name': 'Indie'}]",The Last Sunshine: Rekindled,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","The Last Sunshine: Rekindled is a rogue-lite & schmup hybrid. Level up your stars, earn a variety of skills, then mix and match them with your customized stats to dispatch droves of dark aggressive enemies. Will light win against the darkness? It's the end of the universe!",https://www.igdb.com/games/the-last-sunshine-rekindled,1647907200.0,
341505,"{'id': 453622, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9q0m.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 13, 'name': 'Simulator'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",OneDayOne,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]","OneDayOne - visual novel where you will dive into the routine life of Sergey, from which only a miracle and...your choices can help him escape",https://www.igdb.com/games/onedayone,1739318400.0,
166743,"{'id': 261008, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co5le8.jpg'}","[{'id': 13, 'name': 'Simulator'}, {'id': 15, 'name': 'Strategy'}, {'id': 32, 'name': 'Indie'}]",MiniMap Kingdom,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Build your own kingdom on unlimited mini maps!,https://www.igdb.com/games/minimap-kingdom,1594771200.0,
328660,"{'id': 453537, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9py9.jpg'}",,Wario's Flashin' Fruit Punch Splash,"[{'id': 82, 'name': 'Web browser'}]",,https://www.igdb.com/games/warios-flashin-fruit-punch-splash,1041292800.0,"[{'id': 304282, 'company': {'id': 70, 'name': 'Nintendo'}}]"
340534,"{'id': 452619, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9p8r.jpg'}","[{'id': 33, 'name': 'Arcade'}]",Swan Princess Gator Escape,"[{'id': 34, 'name': 'Android'}, {'id': 39, 'name': 'iOS'}]","Simple Frogger clone. Features zero swans.

JeanBob is back to his old tricks... ""I'm on a dangerous mission! A race to death!""

You control JeanBob by tapping as he is constantly on the move in the Swan Princess's kingdom. Hopping through the forest, in the castle, the town, he goes underground and underwater... while avoiding obstacles and collecting coins along the way.",https://www.igdb.com/games/swan-princess-gator-escape,1538524800.0,
340724,"{'id': 452107, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co9ouj.jpg'}",,Airhead Games,,"Airhead Games is an AI-powered party game platform built to spark laughter, creativity, and a bit of friendly chaos. Featuring dynamic games and a witty AI host named Poppy, it's perfect for game nights and team bonding.",https://www.igdb.com/games/airhead-games,,"[{'id': 316145, 'company': {'id': 63111, 'name': 'Airhead Games'}}]"
47445,"{'id': 157270, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3dcm.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}]",The Elder Scrolls V: Skyrim - Legendary Edition,"[{'id': 9, 'name': 'PlayStation 3'}, {'id': 6, 'name': 'PC (Microsoft Windows)'}, {'id': 12, 'name': 'Xbox 360'}]","Live Another Life, In Another World: Play any type of character you can imagine, and do whatever you want; the freedom of choice, storytelling, and adventure of The Elder Scrolls comes to life in one legendary experience from all three official add-ons.

Dawnguard: The Vampire Lord Harkon has returned to power. By using the Elder Scrolls, he seeks to do the unthinkable - to end the sun itself. Will you join the ancient order of the Dawnguard and stop him? Or will you become a Vampire Lord?
Hearthfire: Purchase land and build your own home from the ground up - from a simple one-room cottage to a sprawling compound complete with an armory, alchemy laboratory, and more.

Dragonborn: Journey off the coast of Morrowind, to the vast island of Solstheim. Traverse the ash wastes and glacial valleys of this new land as you become more powerful with shouts that bend the will of your enemies and even tame dragons.",https://www.igdb.com/games/the-elder-scrolls-v-skyrim-legendary-edition,1370304000.0,"[{'id': 77509, 'company': {'id': 16565, 'name': 'Bethesda Softworks'}}, {'id': 77508, 'company': {'id': 126, 'name': 'Bethesda Game Studios'}}]"
124964,"{'id': 155952, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co3cc0.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Chuchel: Cherry Edition,,"Cherry Edition contains the full game, 44-minute original soundtrack from the acclaimed band DVA and an 89-page digital art book with concepts and sketches by the creator Jaromir Plachy. ""CHUCHEL Sans"" OpenType font included. 
 
CHUCHEL is a comedy adventure game from the creators of Machinarium, Botanicula and Samorost. Join the hairy hero Chuchel and his rival Kekel as they will be facing numerous puzzles and challenges on their quest to retrieve the precious cherry!",https://www.igdb.com/games/chuchel-cherry-edition,,
744,"{'id': 104680, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co28rs.jpg'}","[{'id': 2, 'name': 'Point-and-click'}, {'id': 9, 'name': 'Puzzle'}, {'id': 31, 'name': 'Adventure'}]",King's Quest IV: The Perils of Rosella,"[{'id': 115, 'name': 'Apple IIGS'}, {'id': 63, 'name': 'Atari ST/STE'}, {'id': 13, 'name': 'DOS'}, {'id': 16, 'name': 'Amiga'}, {'id': 75, 'name': 'Apple II'}]","King's Quest IV: The Perils of Rosella is an adventure game in the King's Quest series. Players control Princess Rosella, daughter of King Graham, as she embarks on a quest to save her father's life and rescue a fairy kingdom. The game takes place in the land of Tamir, where Rosella must find a magical fruit to heal her ailing father while also helping the fairy queen Genesta reclaim her stolen talisman from the evil fairy Lolotte. Players navigate Rosella through various environments, solving puzzles and interacting with characters from folklore and fairy tales. King's Quest IV introduces real-time elements and day-night cycles to the series, affecting gameplay and puzzle solutions. The game expands on the series' narrative by focusing on a female protagonist and exploring new themes while maintaining the fantasy setting and puzzle-solving mechanics characteristic of the King's Quest franchise.",https://www.igdb.com/games/king-s-quest-iv-the-perils-of-rosella,590976000.0,"[{'id': 291444, 'company': {'id': 32, 'name': 'Sierra On-Line'}}, {'id': 291445, 'company': {'id': 227, 'name': 'U.S. Gold'}}]"
286627,"{'id': 361897, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co7r8p.jpg'}","[{'id': 11, 'name': 'Real Time Strategy (RTS)'}, {'id': 24, 'name': 'Tactical'}, {'id': 32, 'name': 'Indie'}]",Battle Gear 2,"[{'id': 82, 'name': 'Web browser'}]","Take charge of military operations, enter enemy's territory from the air, sea and land, attack various parts of the world, battle for World Domination!",https://www.igdb.com/games/battle-gear-2,1262217600.0,"[{'id': 252832, 'company': {'id': 16355, 'name': 'Belugerin Studios'}}, {'id': 252833, 'company': {'id': 30427, 'name': 'BubbleBox'}}, {'id': 252834, 'company': {'id': 5169, 'name': 'Armor Games'}}]"
170072,"{'id': 190773, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co4379.jpg'}","[{'id': 12, 'name': 'Role-playing (RPG)'}, {'id': 31, 'name': 'Adventure'}, {'id': 32, 'name': 'Indie'}]",Mondealy: Day One,"[{'id': 6, 'name': 'PC (Microsoft Windows)'}]",Mondealy is about you building relationships and exploring the world. An ordinary guy from an ordinary town on an ordinary day uncovers the secrets of an extraordinary underground kingdom located under his home. Your adventure begins!,https://www.igdb.com/games/mondealy-day-one,1631491200.0,
279906,"{'id': 349583, 'url': '//images.igdb.com/igdb/image/upload/t_thumb/co7hqn.jpg'}","[{'id': 31, 'name': 'Adventure'}]",Neverending Light,"[{'id': 82, 'name': 'Web browser'}]",A guided tour goes horribly wrong when monsters eat everyone!,https://www.igdb.com/games/neverending-light,1234224000.0,"[{'id': 244316, 'company': {'id': 30426, 'name': 'Jiggmin'}}, {'id': 244317, 'company': {'id': 5169, 'name': 'Armor Games'}}]"
